Krankenkasse,Jahr,Quartal,time,churn_rel,predicted_effect_cf
aok rheinland/hamburg,2016,1,2016 Q1,4.484690083559038,1.5398159573036905
aok rheinland/hamburg,2016,2,2016 Q2,0.7821303941652319,1.8874046324614764
aok rheinland/hamburg,2016,3,2016 Q3,0.8701411346751241,2.642083800271639
aok rheinland/hamburg,2016,4,2016 Q4,0.8124061930232792,2.401629867877462
aok rheinland/hamburg,2017,1,2017 Q1,0.28690827156047305,0.5306181560716222
aok rheinland/hamburg,2017,2,2017 Q2,0.6850791597714924,0.25030195193840743
aok rheinland/hamburg,2017,3,2017 Q3,0.47301336411188766,-0.06407801112288318
aok rheinland/hamburg,2017,4,2017 Q4,0.6456973580712617,0.06676496893999029
aok rheinland/hamburg,2018,1,2018 Q1,0.011654119953810542,0.4327272776666531
aok rheinland/hamburg,2018,2,2018 Q2,-0.005025809533382494,0.19240145498363181
aok rheinland/hamburg,2018,3,2018 Q3,0.11720065240955202,-0.0032114658019028602
aok rheinland/hamburg,2018,4,2018 Q4,0.28894903230507046,0.3720028710461029
aok rheinland/hamburg,2019,1,2019 Q1,-0.268802438181641,0.3130085243473318
aok rheinland/hamburg,2019,2,2019 Q2,0.1633240825957025,0.21253977781392389
aok rheinland/hamburg,2019,3,2019 Q3,-0.7154675172691792,-0.21186953106194656
aok rheinland/hamburg,2019,4,2019 Q4,0.5330754680322213,0.24541383035085587
aok rheinland/hamburg,2020,1,2020 Q1,-0.11742335049737208,0.29052987715851974
aok rheinland/hamburg,2020,2,2020 Q2,0.35771045735964135,-0.030336042916459322
aok rheinland/hamburg,2020,3,2020 Q3,0.19279957841158854,-0.32369046720208106
aok rheinland/hamburg,2020,4,2020 Q4,0.04295359728635894,-0.2808670390319487
aok rheinland/hamburg,2021,1,2021 Q1,-0.25111096371957287,0.18338679080066975
aok rheinland/hamburg,2021,2,2021 Q2,-0.10891580236635871,-0.0617498083926794
aok rheinland/hamburg,2021,3,2021 Q3,0.006434680888642744,-0.10315414241926638
aok rheinland/hamburg,2021,4,2021 Q4,-0.0563109286244558,0.05100905968268697
aok rheinland/hamburg,2022,1,2022 Q1,-0.12476190899040532,0.2528546508556591
aok rheinland/hamburg,2022,2,2022 Q2,-0.6868253996479186,0.021812806517398163
aok rheinland/hamburg,2022,3,2022 Q3,0.2931921236509805,-0.013122177907119042
aok rheinland/hamburg,2022,4,2022 Q4,0.6496085834917744,0.33806139365057675
aok rheinland/hamburg,2023,1,2023 Q1,0.19045423001283737,0.22914884369788313
aok rheinland/hamburg,2023,2,2023 Q2,-0.41988466117560624,-0.036110873061862496
aok rheinland/hamburg,2023,3,2023 Q3,0.08520215845468085,-0.08205210527319659
aok rheinland/hamburg,2023,4,2023 Q4,0.30064035952501483,-0.003154969804995796
aok rheinland/hamburg,2024,1,2024 Q1,-0.2655149360453018,0.034984337696014306
aok rheinland/hamburg,2024,2,2024 Q2,-0.4152917940916252,-0.11707385518658152
aok rheinland/hamburg,2024,3,2024 Q3,0.02255627701961148,-0.11778123665064179
aok rheinland/hamburg,2024,4,2024 Q4,0.18210309013701853,-0.06837738611314483
aok rheinland/hamburg,2025,1,2025 Q1,-0.37186314155178013,0.2925825181782879
aok sachsen-anhalt,2016,1,2016 Q1,2.5481171909404114,-1.3021094174673367
aok sachsen-anhalt,2016,2,2016 Q2,4.0792509388524945,-2.8979201789835605
aok sachsen-anhalt,2016,3,2016 Q3,1.102044712822778,-2.616496598366053
aok sachsen-anhalt,2016,4,2016 Q4,0.9002246960841426,-2.92829662318064
aok sachsen-anhalt,2017,1,2017 Q1,0.42555621291451284,-0.6887548672205056
aok sachsen-anhalt,2017,2,2017 Q2,0.6958834529465279,-1.135316577721034
aok sachsen-anhalt,2017,3,2017 Q3,0.7694986181649356,-1.1443042143059017
aok sachsen-anhalt,2017,4,2017 Q4,0.7617547442346965,-0.8798902542529999
aok sachsen-anhalt,2018,1,2018 Q1,0.3424689275485898,-0.37216051590684196
aok sachsen-anhalt,2018,2,2018 Q2,0.28341607974444827,-0.8171039554434005
aok sachsen-anhalt,2018,3,2018 Q3,0.3960602748474093,-0.6076086156848646
aok sachsen-anhalt,2018,4,2018 Q4,0.41361109242258365,0.026423446884513237
aok sachsen-anhalt,2019,1,2019 Q1,0.10948666135729959,-0.03921244143784579
aok sachsen-anhalt,2019,2,2019 Q2,0.3566973928386724,0.08705950318806001
aok sachsen-anhalt,2019,3,2019 Q3,-0.157025607602707,0.24452636319785218
aok sachsen-anhalt,2019,4,2019 Q4,0.3972802169025502,0.2900370340160899
aok sachsen-anhalt,2020,1,2020 Q1,-0.11143939783411408,-0.04807656445911854
aok sachsen-anhalt,2020,2,2020 Q2,0.6151899232374974,0.08419036953386409
aok sachsen-anhalt,2020,3,2020 Q3,0.24974686800878027,0.10620798386733847
aok sachsen-anhalt,2020,4,2020 Q4,0.168684426555491,0.16402533645607106
aok sachsen-anhalt,2021,1,2021 Q1,0.011985790844953308,-0.004887036384434657
aok sachsen-anhalt,2021,2,2021 Q2,0.2769883916546948,0.17582857570204366
aok sachsen-anhalt,2021,3,2021 Q3,0.0418293779672715,0.20431900571385522
aok sachsen-anhalt,2021,4,2021 Q4,0.2599803484124922,0.3162216814880128
aok sachsen-anhalt,2022,1,2022 Q1,-0.23845446949465823,0.08335664291728762
aok sachsen-anhalt,2022,2,2022 Q2,-0.09943177576790892,0.34084751342714986
aok sachsen-anhalt,2022,3,2022 Q3,1.2794034133365215,0.30285738726914
aok sachsen-anhalt,2022,4,2022 Q4,0.4264417493850533,0.492301026271635
aok sachsen-anhalt,2023,1,2023 Q1,0.04011219660559719,-0.05026296771443475
aok sachsen-anhalt,2023,2,2023 Q2,-0.2952131409503219,0.25062292823807647
aok sachsen-anhalt,2023,3,2023 Q3,0.15673473235776766,0.25532212046434555
aok sachsen-anhalt,2023,4,2023 Q4,0.4393176824264103,0.31655776630495097
aok sachsen-anhalt,2024,1,2024 Q1,-0.10030677766307172,-0.021736817432735433
aok sachsen-anhalt,2024,2,2024 Q2,0.2952126879892117,0.16779958701065156
aok sachsen-anhalt,2024,3,2024 Q3,0.14044902767181988,0.25241763706012443
aok sachsen-anhalt,2024,4,2024 Q4,0.29072015995446554,0.29911677532143044
aok sachsen-anhalt,2025,1,2025 Q1,0.4851663375471305,0.1540665343284323
atlas bkk ahlmann,2016,1,2016 Q1,0.5639053394049501,3.487547670254465
atlas bkk ahlmann,2016,2,2016 Q2,-0.952559710947398,3.939787459074206
atlas bkk ahlmann,2016,3,2016 Q3,0.14449497820731477,4.607495888836807
atlas bkk ahlmann,2016,4,2016 Q4,0.9437755753719517,5.206661135068211
atlas bkk ahlmann,2017,1,2017 Q1,-0.056237698003561716,1.289240647899032
atlas bkk ahlmann,2017,2,2017 Q2,0.5322141986307793,0.5415639733644013
atlas bkk ahlmann,2017,3,2017 Q3,0.2845215606707246,0.5491456660400427
atlas bkk ahlmann,2017,4,2017 Q4,0.7232389944419897,-0.21556357642451823
atlas bkk ahlmann,2018,1,2018 Q1,-0.13622090875507942,0.6023232484133282
atlas bkk ahlmann,2018,2,2018 Q2,0.5571867847316949,0.27716451261657893
atlas bkk ahlmann,2018,3,2018 Q3,0.2138225962201683,-0.8821708187135782
atlas bkk ahlmann,2018,4,2018 Q4,0.8809966274347856,-1.0093669371659129
atlas bkk ahlmann,2019,1,2019 Q1,-0.047758750085283484,-0.6738271761575458
atlas bkk ahlmann,2019,2,2019 Q2,0.5324232081911262,-2.9676858421703516
atlas bkk ahlmann,2019,3,2019 Q3,0.10637334781821474,-1.256062216903548
atlas bkk ahlmann,2019,4,2019 Q4,0.7370396328366983,-4.271312986956417
atlas bkk ahlmann,2020,1,2020 Q1,0.11446012972148034,0.5442944925768413
atlas bkk ahlmann,2020,2,2020 Q2,-0.9975789096126255,0.46025012232261453
atlas bkk ahlmann,2020,3,2020 Q3,0.01585037248375337,0.00011146290715299389
atlas bkk ahlmann,2020,4,2020 Q4,0.6044826805524112,-0.48757845276002304
audi bkk,2016,1,2016 Q1,0.7455979457079971,1.1122114158927685
audi bkk,2016,2,2016 Q2,1.4844838101826987,1.5406627548829475
audi bkk,2016,3,2016 Q3,3.0464081088050947,-0.18844483202662932
audi bkk,2016,4,2016 Q4,2.0190633704735377,0.12007642809260541
audi bkk,2017,1,2017 Q1,0.7427506090043047,-0.2890590101419882
audi bkk,2017,2,2017 Q2,1.9539256373337852,-2.924920368365646
audi bkk,2017,3,2017 Q3,1.77712519833523,-1.6517937649259786
audi bkk,2017,4,2017 Q4,2.245620478916062,-2.9154128122740217
audi bkk,2018,1,2018 Q1,0.8982776857524897,-0.16890159702896423
audi bkk,2018,2,2018 Q2,1.4276926485102983,-3.0728192491113453
audi bkk,2018,3,2018 Q3,1.0282981889237093,-1.3971976999714792
audi bkk,2018,4,2018 Q4,1.4249259741112068,-2.855262727705721
audi bkk,2019,1,2019 Q1,0.27138952961685736,0.5029279872274621
audi bkk,2019,2,2019 Q2,1.188718279651527,0.34728096765015126
audi bkk,2019,3,2019 Q3,0.45767191301232524,0.766017862535143
audi bkk,2019,4,2019 Q4,0.9264843448045365,-0.47238138712070493
audi bkk,2020,1,2020 Q1,0.11747620413109235,0.15539807366336622
audi bkk,2020,2,2020 Q2,0.7311935251399745,0.09658721816665763
audi bkk,2020,3,2020 Q3,0.3305651710518833,2.726725763273115
audi bkk,2020,4,2020 Q4,0.8251528077684672,1.979030124673404
audi bkk,2021,1,2021 Q1,-0.08885793972892889,0.8305558289800014
audi bkk,2021,2,2021 Q2,-0.07695770230437497,0.8439010448518772
audi bkk,2021,3,2021 Q3,0.2642917344803534,0.04720631586674416
audi bkk,2021,4,2021 Q4,0.6496576887331674,-0.23647924531736486
audi bkk,2022,1,2022 Q1,-0.18485552649625878,0.038654083416110645
audi bkk,2022,2,2022 Q2,0.4428880048760959,0.09963935541995773
audi bkk,2022,3,2022 Q3,0.472174047303581,2.285087484627337
audi bkk,2022,4,2022 Q4,0.6811667750720121,1.5412391027967873
audi bkk,2023,1,2023 Q1,-0.12476927445690758,0.4202273744900404
audi bkk,2023,2,2023 Q2,0.46629242434743046,-0.15897046598573214
audi bkk,2023,3,2023 Q3,0.1889058495368446,-0.5969442268489946
audi bkk,2023,4,2023 Q4,0.5467587288080236,-0.7566073255627576
audi bkk,2024,1,2024 Q1,-0.1645227785913198,0.523470146592964
audi bkk,2024,2,2024 Q2,1.3002361987305417,-0.34080653493467844
audi bkk,2024,3,2024 Q3,1.9368660826206374,-0.9621070283546481
audi bkk,2024,4,2024 Q4,1.3732717010311033,-0.9361082692705133
audi bkk,2025,1,2025 Q1,0.5389775890833517,0.8395997094560911
bahn-bkk,2016,1,2016 Q1,0.7723011387458701,-0.06764830145655329
bahn-bkk,2016,2,2016 Q2,-1.314749323902642,-1.3442760912209777
bahn-bkk,2016,3,2016 Q3,-0.29596525991820904,-0.5240857874524796
bahn-bkk,2016,4,2016 Q4,0.2258042691383918,-0.7566539129001963
bahn-bkk,2017,1,2017 Q1,-0.21306039101855523,-0.0583529006496014
bahn-bkk,2017,2,2017 Q2,-0.28496894514982013,-0.08952313462320864
bahn-bkk,2017,3,2017 Q3,-0.29383954579953614,0.08710098479173226
bahn-bkk,2017,4,2017 Q4,0.41058898575377417,0.13567797801315742
bahn-bkk,2018,1,2018 Q1,-0.3602050691293032,0.05351092000356637
bahn-bkk,2018,2,2018 Q2,-0.32133976579601725,0.05322377964397952
bahn-bkk,2018,3,2018 Q3,-0.3707746824215702,0.2713316750193103
bahn-bkk,2018,4,2018 Q4,0.370442497950903,0.34806686918755764
bahn-bkk,2019,1,2019 Q1,-0.36672992047077885,0.07576561617435805
bahn-bkk,2019,2,2019 Q2,-0.2634338419396949,0.16110875647072467
bahn-bkk,2019,3,2019 Q3,-0.19933098599104407,0.24467664476831205
bahn-bkk,2019,4,2019 Q4,0.7991314256229441,0.2759923198018842
bahn-bkk,2020,1,2020 Q1,-0.017916292521867473,0.05378784820028562
bahn-bkk,2020,2,2020 Q2,0.34367046887232994,0.1857502133634832
bahn-bkk,2020,3,2020 Q3,0.22003767215024642,0.19048413336237147
bahn-bkk,2020,4,2020 Q4,0.7496674861956389,0.28036570870939315
bahn-bkk,2021,1,2021 Q1,0.13559521879467643,0.038003288261786075
bahn-bkk,2021,2,2021 Q2,0.3818439107881418,0.06910650145678822
bahn-bkk,2021,3,2021 Q3,0.08252985423216863,0.177020863264966
bahn-bkk,2021,4,2021 Q4,0.6835538942270463,0.28958618311869216
bahn-bkk,2022,1,2022 Q1,-0.032220312100494114,-0.016722729131902488
bahn-bkk,2022,2,2022 Q2,-0.01226845883204272,0.08283650569838155
bahn-bkk,2022,3,2022 Q3,0.3396076522983306,0.15890584250440265
bahn-bkk,2022,4,2022 Q4,0.8240721933667992,0.3710184310096257
bahn-bkk,2023,1,2023 Q1,-0.03391865279222461,-0.06274950966330319
bahn-bkk,2023,2,2023 Q2,-0.34855529485310294,0.10935327222471805
bahn-bkk,2023,3,2023 Q3,-0.21502358656040674,0.25589579834888243
bahn-bkk,2023,4,2023 Q4,0.6022053288553963,0.36216680509552823
bahn-bkk,2024,1,2024 Q1,-0.4750569410526489,-0.019638251514079358
bahn-bkk,2024,2,2024 Q2,-1.461715930989328,0.14444154390522523
bahn-bkk,2024,3,2024 Q3,-0.3074955982225203,0.27064100364257654
bahn-bkk,2024,4,2024 Q4,0.5554936471458939,0.2993000670114725
bahn-bkk,2025,1,2025 Q1,-0.8365829944276589,0.22258508329936322
barmer,2016,1,2016 Q1,0.17972977415431143,0.5189020329363344
barmer,2016,2,2016 Q2,-0.6454489632887038,-0.06382382921004287
barmer,2016,3,2016 Q3,-0.2882321816773007,-0.192798487574523
barmer,2016,4,2016 Q4,0.2605390869578352,0.07324493943428079
barmer,2017,1,2017 Q1,-0.44365788072881895,1.2039074143940018
barmer,2017,2,2017 Q2,-0.41791884802854445,1.4256322711798646
barmer,2017,3,2017 Q3,-0.4085024385380182,1.0980996629523931
barmer,2017,4,2017 Q4,0.3144394818099443,0.3797483372728782
barmer,2018,1,2018 Q1,-0.4492665195707525,0.9201074966885865
barmer,2018,2,2018 Q2,-0.3861169453591381,0.6107653289816793
barmer,2018,3,2018 Q3,-0.32340823330062074,0.3927439824293231
barmer,2018,4,2018 Q4,0.14115125267181086,1.2258069879950138
barmer,2019,1,2019 Q1,-0.5463401062864158,0.6888654771249278
barmer,2019,2,2019 Q2,-0.3641494167347719,0.45643812879123036
barmer,2019,3,2019 Q3,-0.41741584145217075,0.4376425475855403
barmer,2019,4,2019 Q4,0.3153508062577315,0.518058330793922
barmer,2020,1,2020 Q1,-1.2263777635133315,0.5419436122563698
barmer,2020,2,2020 Q2,0.10666193900293627,0.5254415696985896
barmer,2020,3,2020 Q3,-0.08465197804970215,0.5581604293767799
barmer,2020,4,2020 Q4,0.3251945564575873,0.5351759366578431
barmer,2021,1,2021 Q1,-0.968533480754005,0.2581389153066522
barmer,2021,2,2021 Q2,-0.5189053282511454,-0.029889244391732774
barmer,2021,3,2021 Q3,-0.2123960000775341,0.39104335042429056
barmer,2021,4,2021 Q4,-0.04990351893175446,0.5324706871136221
barmer,2022,1,2022 Q1,-0.7412506045311418,0.054988225402936186
barmer,2022,2,2022 Q2,0.15159409743688781,-0.2649796568891899
barmer,2022,3,2022 Q3,0.07419145727915243,0.17879612569393816
barmer,2022,4,2022 Q4,0.34628399982122926,0.45197128956012267
barmer,2023,1,2023 Q1,-0.5485653364467302,-0.05745347843062236
barmer,2023,2,2023 Q2,0.15980047121915633,0.09707971796106438
barmer,2023,3,2023 Q3,0.05601739126277739,0.25453176131639355
barmer,2023,4,2023 Q4,0.26707190958593524,0.34831815329658716
barmer,2024,1,2024 Q1,-0.3736896056742853,-0.03643344464610411
barmer,2024,2,2024 Q2,-1.148401406054215,0.07420655638121218
barmer,2024,3,2024 Q3,-0.22337432419162717,0.22684240144882872
barmer,2024,4,2024 Q4,-0.02889714186442762,0.273706439997588
barmer,2025,1,2025 Q1,-0.45833613923032057,0.12924243890498407
bertelsmann bkk,2016,1,2016 Q1,0.8710954685437748,2.8591984116154965
bertelsmann bkk,2016,2,2016 Q2,1.767852989067225,2.7848399404324415
bertelsmann bkk,2016,3,2016 Q3,0.7885714285714286,2.7484481609279516
bertelsmann bkk,2016,4,2016 Q4,1.6526817099444382,2.9671446156266663
bertelsmann bkk,2017,1,2017 Q1,-1.5951365068741459,0.4272962490351175
bertelsmann bkk,2017,2,2017 Q2,0.41091620143395585,-0.9933287552862844
bertelsmann bkk,2017,3,2017 Q3,-0.11571460826371642,-1.276418313968133
bertelsmann bkk,2017,4,2017 Q4,0.6583594699217316,-1.8411516812126931
bertelsmann bkk,2018,1,2018 Q1,-0.2919380193128228,0.5451518111915462
bertelsmann bkk,2018,2,2018 Q2,0.1661036036036036,0.014702589024572821
bertelsmann bkk,2018,3,2018 Q3,-0.2951179066303157,-0.10969196251436382
bertelsmann bkk,2018,4,2018 Q4,0.5891638946834301,-0.10254841442613788
bertelsmann bkk,2019,1,2019 Q1,-0.1765546618838102,0.24663732417696463
bertelsmann bkk,2019,2,2019 Q2,0.028074115665356544,-0.06209848177658875
bertelsmann bkk,2019,3,2019 Q3,-0.40134717934325004,1.2111120470451475
bertelsmann bkk,2019,4,2019 Q4,0.8341082649984501,-0.43887770883931215
bertelsmann bkk,2020,1,2020 Q1,-0.38845261716457535,0.45545523323376774
bertelsmann bkk,2020,2,2020 Q2,-0.5190214341824712,0.3260911754018717
bertelsmann bkk,2020,3,2020 Q3,0.22843283792549143,-0.0079733520036902
bertelsmann bkk,2020,4,2020 Q4,0.45301069217782775,-0.4991599647062988
bertelsmann bkk,2021,1,2021 Q1,0.030811461863813342,0.7434935421805107
bertelsmann bkk,2021,2,2021 Q2,0.12600806451612903,0.5797337249738809
bertelsmann bkk,2021,3,2021 Q3,-0.01118662080152138,-0.932848791054845
bertelsmann bkk,2021,4,2021 Q4,0.869857074930775,-1.38693703099695
bertelsmann bkk,2022,1,2022 Q1,-0.11923247559893523,0.046256326090145905
bertelsmann bkk,2022,2,2022 Q2,0.4136475944587879,-0.39358495601260557
bertelsmann bkk,2022,3,2022 Q3,0.2045894387614045,-0.48177525643566443
bertelsmann bkk,2022,4,2022 Q4,0.9104955302946696,-0.10472558169007516
bertelsmann bkk,2023,1,2023 Q1,0.2624815442664188,0.5279839263844771
bertelsmann bkk,2023,2,2023 Q2,-0.2890646304881374,0.5591614598588245
bertelsmann bkk,2023,3,2023 Q3,0.07657805491740509,-0.5969822007841448
bertelsmann bkk,2023,4,2023 Q4,0.5793616090948841,-1.011305091815498
bertelsmann bkk,2024,1,2024 Q1,0.17117704597326378,0.8234250870350815
bertelsmann bkk,2024,2,2024 Q2,0.09493585048959774,0.33870906419273217
bertelsmann bkk,2024,3,2024 Q3,0.2845374234458837,-0.43645921213005556
bertelsmann bkk,2024,4,2024 Q4,0.8052530602318481,-0.39985689485002035
bertelsmann bkk,2025,1,2025 Q1,-1.2169950408792387,0.9328004538972973
betriebskrankenkasse mobil,2016,1,2016 Q1,-0.09217983615395743,0.9827919900817056
betriebskrankenkasse mobil,2016,2,2016 Q2,2.8125653981670746,0.2443803734324114
betriebskrankenkasse mobil,2016,3,2016 Q3,-0.5814593580135649,0.31134528822860214
betriebskrankenkasse mobil,2016,4,2016 Q4,0.5923285723851269,0.5074371872430011
betriebskrankenkasse mobil,2017,1,2017 Q1,-0.8228408747612634,1.4029081698486499
betriebskrankenkasse mobil,2017,2,2017 Q2,0.2149030419428784,0.7382362073603623
betriebskrankenkasse mobil,2017,3,2017 Q3,-0.38573837021352775,3.2874754038842378
betriebskrankenkasse mobil,2017,4,2017 Q4,0.13187870262386903,2.9104881101192683
betriebskrankenkasse mobil,2018,1,2018 Q1,-0.9632543017181049,0.6096558621735338
betriebskrankenkasse mobil,2018,2,2018 Q2,0.038461638752643426,-0.45355745479584264
betriebskrankenkasse mobil,2018,3,2018 Q3,-0.524441119624446,6.641580778862513
betriebskrankenkasse mobil,2018,4,2018 Q4,-0.008909047793110947,4.035332611889605
betriebskrankenkasse mobil,2019,1,2019 Q1,-1.2625769620322824,-0.4673767016452079
betriebskrankenkasse mobil,2019,2,2019 Q2,0.09090124939454461,-2.8044054106828464
betriebskrankenkasse mobil,2019,3,2019 Q3,-0.8090155783891283,-2.623378616679001
betriebskrankenkasse mobil,2019,4,2019 Q4,-0.0029405946417019094,-1.7902619916320943
betriebskrankenkasse mobil,2020,1,2020 Q1,-0.11936491981297268,0.435296557055529
betriebskrankenkasse mobil,2020,2,2020 Q2,-0.2940180639773672,0.08783362581467154
betriebskrankenkasse mobil,2020,3,2020 Q3,-0.17166955690731722,-0.4921701090071638
betriebskrankenkasse mobil,2020,4,2020 Q4,0.40712221868163934,-0.7684154000138738
betriebskrankenkasse mobil,2021,1,2021 Q1,-0.8479013370648847,0.3772378556120568
betriebskrankenkasse mobil,2021,2,2021 Q2,-1.2901561611608028,0.27329212763158467
betriebskrankenkasse mobil,2021,3,2021 Q3,-0.34040224380900264,0.06611428080236992
betriebskrankenkasse mobil,2021,4,2021 Q4,0.6269803353047452,-0.36555310074163727
betriebskrankenkasse mobil,2022,1,2022 Q1,-0.5724584196818735,0.5671359866169026
betriebskrankenkasse mobil,2022,2,2022 Q2,0.2587875952100968,0.4488725407493427
betriebskrankenkasse mobil,2022,3,2022 Q3,0.07116765594270456,-0.5101395247018146
betriebskrankenkasse mobil,2022,4,2022 Q4,0.5544394130655685,-0.7961037340413775
betriebskrankenkasse mobil,2023,1,2023 Q1,-0.3143178513770277,0.3745909746797318
betriebskrankenkasse mobil,2023,2,2023 Q2,-0.12716050056485456,-0.28966278862777695
betriebskrankenkasse mobil,2023,3,2023 Q3,-0.1034153005464481,-1.2923824072818952
betriebskrankenkasse mobil,2023,4,2023 Q4,0.5074920375306157,-1.3449745237693003
betriebskrankenkasse mobil,2024,1,2024 Q1,-0.2892698046408347,0.8234250870350815
betriebskrankenkasse mobil,2024,2,2024 Q2,0.24958107495892623,0.33870906419273217
betriebskrankenkasse mobil,2024,3,2024 Q3,0.23970369846064218,-0.43645921213005556
betriebskrankenkasse mobil,2024,4,2024 Q4,0.8510112463302091,-0.39985689485002035
betriebskrankenkasse mobil,2025,1,2025 Q1,0.03770104418427732,0.7691601979213507
big - direkt gesund,2016,1,2016 Q1,0.8833949755938146,2.451099652630451
big - direkt gesund,2016,2,2016 Q2,0.20875967955903374,1.649156261456885
big - direkt gesund,2016,3,2016 Q3,0.33993883666516156,4.238446536361166
big - direkt gesund,2016,4,2016 Q4,0.6149306700826641,4.2256700264866955
